10.0199 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
10.0218 	EXP 	window1: mouseVisible = True
10.1065 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
10.1077 	EXP 	Created InstrBkg3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='InstrBkg3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
10.1487 	EXP 	Created TagFig3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions_EN/Slide3.PNG', interpolate=True, mask=None, maskParams=None, name='TagFig3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
10.1498 	EXP 	Created ExtBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='ExtBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
10.1544 	EXP 	Created Ext_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Ext_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
10.1555 	EXP 	Created BlankBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='BlankBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
10.1564 	EXP 	Created Bkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='Bkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
10.1604 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
10.1623 	EXP 	window1: mouseVisible = True
10.2472 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
10.3000 	EXP 	Created EndTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Microsoft YaHei', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='EndTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='谢谢您！\nThank you!', units='norm', win=Window(...), wrapWidth=1)
10.3149 	DATA 	Keypress: space
10.3529 	EXP 	Scale: autoLog = True
10.3529 	EXP 	Scale: markerPos = None
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: contrast = 1.0
10.3529 	EXP 	Scale: autoLog = True
10.3529 	EXP 	Scale: autoLog = True
10.3529 	EXP 	Scale: markerPos = None
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: contrast = 1.0
10.3529 	EXP 	Scale: autoLog = True
10.3529 	EXP 	Scale: autoLog = True
10.3529 	EXP 	Scale: markerPos = None
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: styleTweaks = []
10.3529 	EXP 	Scale: contrast = 1.0
10.3529 	EXP 	Scale: autoLog = True
10.3529 	EXP 	InstrBkg: autoDraw = True
10.3529 	EXP 	TagFig: autoDraw = True
11.4212 	EXP 	Imported PreCondition1.xlsx as conditions, 15 conditions, 2 params
11.4233 	EXP 	Created sequence: random, trialTypes=15, nReps=1, seed=None
11.4237 	EXP 	New trial (rep=0, index=0): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
11.4449 	DATA 	Keypress: space
11.4526 	EXP 	InstrBkg: autoDraw = False
11.4526 	EXP 	TagFig: autoDraw = False
11.4526 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
11.4526 	EXP 	precondBkg: autoDraw = True
11.4526 	EXP 	imagePreCond: autoDraw = True
17.4232 	EXP 	imagePreCond: autoDraw = False
17.4392 	EXP 	precondBkg: autoDraw = False
17.4392 	EXP 	imagePreCond: autoDraw = False
17.4392 	EXP 	BlankBkg: autoDraw = True
21.5406 	EXP 	New trial (rep=0, index=1): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
21.5774 	EXP 	BlankBkg: autoDraw = False
21.5774 	EXP 	BlankBkg: autoDraw = False
21.5774 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
21.5774 	EXP 	precondBkg: autoDraw = True
21.5774 	EXP 	imagePreCond: autoDraw = True
27.5554 	EXP 	imagePreCond: autoDraw = False
27.5736 	EXP 	precondBkg: autoDraw = False
27.5736 	EXP 	imagePreCond: autoDraw = False
27.5736 	EXP 	BlankBkg: autoDraw = True
31.7928 	EXP 	New trial (rep=0, index=2): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
31.8555 	EXP 	BlankBkg: autoDraw = False
31.8555 	EXP 	BlankBkg: autoDraw = False
31.8555 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
31.8555 	EXP 	precondBkg: autoDraw = True
31.8555 	EXP 	imagePreCond: autoDraw = True
37.8066 	EXP 	imagePreCond: autoDraw = False
37.8217 	EXP 	precondBkg: autoDraw = False
37.8217 	EXP 	imagePreCond: autoDraw = False
37.8217 	EXP 	BlankBkg: autoDraw = True
42.3554 	EXP 	New trial (rep=0, index=3): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
42.4010 	EXP 	BlankBkg: autoDraw = False
42.4010 	EXP 	BlankBkg: autoDraw = False
42.4010 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
42.4010 	EXP 	precondBkg: autoDraw = True
42.4010 	EXP 	imagePreCond: autoDraw = True
48.3554 	EXP 	imagePreCond: autoDraw = False
48.3733 	EXP 	precondBkg: autoDraw = False
48.3733 	EXP 	imagePreCond: autoDraw = False
48.3733 	EXP 	BlankBkg: autoDraw = True
52.4579 	EXP 	New trial (rep=0, index=4): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
52.5015 	EXP 	BlankBkg: autoDraw = False
52.5015 	EXP 	BlankBkg: autoDraw = False
52.5015 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
52.5015 	EXP 	precondBkg: autoDraw = True
52.5015 	EXP 	imagePreCond: autoDraw = True
58.4562 	EXP 	imagePreCond: autoDraw = False
58.4909 	EXP 	precondBkg: autoDraw = False
58.4909 	EXP 	imagePreCond: autoDraw = False
58.4909 	EXP 	BlankBkg: autoDraw = True
62.7237 	EXP 	New trial (rep=0, index=5): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
62.7634 	EXP 	BlankBkg: autoDraw = False
62.7634 	EXP 	BlankBkg: autoDraw = False
62.7634 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
62.7634 	EXP 	precondBkg: autoDraw = True
62.7634 	EXP 	imagePreCond: autoDraw = True
68.7411 	EXP 	imagePreCond: autoDraw = False
68.7575 	EXP 	precondBkg: autoDraw = False
68.7575 	EXP 	imagePreCond: autoDraw = False
68.7575 	EXP 	BlankBkg: autoDraw = True
73.3265 	EXP 	New trial (rep=0, index=6): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
73.3623 	EXP 	BlankBkg: autoDraw = False
73.3623 	EXP 	BlankBkg: autoDraw = False
73.3623 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
73.3623 	EXP 	precondBkg: autoDraw = True
73.3623 	EXP 	imagePreCond: autoDraw = True
79.3424 	EXP 	imagePreCond: autoDraw = False
79.3582 	EXP 	precondBkg: autoDraw = False
79.3582 	EXP 	imagePreCond: autoDraw = False
79.3582 	EXP 	BlankBkg: autoDraw = True
83.7750 	EXP 	New trial (rep=0, index=7): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
83.7942 	EXP 	BlankBkg: autoDraw = False
83.7942 	EXP 	BlankBkg: autoDraw = False
83.7942 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
83.7942 	EXP 	precondBkg: autoDraw = True
83.7942 	EXP 	imagePreCond: autoDraw = True
89.7757 	EXP 	imagePreCond: autoDraw = False
89.7905 	EXP 	precondBkg: autoDraw = False
89.7905 	EXP 	imagePreCond: autoDraw = False
89.7905 	EXP 	BlankBkg: autoDraw = True
93.9435 	EXP 	New trial (rep=0, index=8): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
93.9835 	EXP 	BlankBkg: autoDraw = False
93.9835 	EXP 	BlankBkg: autoDraw = False
93.9835 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
93.9835 	EXP 	precondBkg: autoDraw = True
93.9835 	EXP 	imagePreCond: autoDraw = True
99.9593 	EXP 	imagePreCond: autoDraw = False
99.9752 	EXP 	precondBkg: autoDraw = False
99.9752 	EXP 	imagePreCond: autoDraw = False
99.9752 	EXP 	BlankBkg: autoDraw = True
104.1762 	EXP 	New trial (rep=0, index=9): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
104.2079 	EXP 	BlankBkg: autoDraw = False
104.2079 	EXP 	BlankBkg: autoDraw = False
104.2079 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
104.2079 	EXP 	precondBkg: autoDraw = True
104.2079 	EXP 	imagePreCond: autoDraw = True
110.1925 	EXP 	imagePreCond: autoDraw = False
110.2076 	EXP 	precondBkg: autoDraw = False
110.2076 	EXP 	imagePreCond: autoDraw = False
110.2076 	EXP 	BlankBkg: autoDraw = True
114.4247 	EXP 	New trial (rep=0, index=10): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
114.4687 	EXP 	BlankBkg: autoDraw = False
114.4687 	EXP 	BlankBkg: autoDraw = False
114.4687 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
114.4687 	EXP 	precondBkg: autoDraw = True
114.4687 	EXP 	imagePreCond: autoDraw = True
120.4264 	EXP 	imagePreCond: autoDraw = False
120.4422 	EXP 	precondBkg: autoDraw = False
120.4422 	EXP 	imagePreCond: autoDraw = False
120.4422 	EXP 	BlankBkg: autoDraw = True
124.6768 	EXP 	New trial (rep=0, index=11): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
124.7138 	EXP 	BlankBkg: autoDraw = False
124.7138 	EXP 	BlankBkg: autoDraw = False
124.7138 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
124.7138 	EXP 	precondBkg: autoDraw = True
124.7138 	EXP 	imagePreCond: autoDraw = True
130.6932 	EXP 	imagePreCond: autoDraw = False
130.7097 	EXP 	precondBkg: autoDraw = False
130.7097 	EXP 	imagePreCond: autoDraw = False
130.7097 	EXP 	BlankBkg: autoDraw = True
135.1423 	EXP 	New trial (rep=0, index=12): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
135.1896 	EXP 	BlankBkg: autoDraw = False
135.1896 	EXP 	BlankBkg: autoDraw = False
135.1896 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
135.1896 	EXP 	precondBkg: autoDraw = True
135.1896 	EXP 	imagePreCond: autoDraw = True
141.1422 	EXP 	imagePreCond: autoDraw = False
141.1585 	EXP 	precondBkg: autoDraw = False
141.1585 	EXP 	imagePreCond: autoDraw = False
141.1585 	EXP 	BlankBkg: autoDraw = True
145.4603 	EXP 	New trial (rep=0, index=13): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
145.4964 	EXP 	BlankBkg: autoDraw = False
145.4964 	EXP 	BlankBkg: autoDraw = False
145.4964 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
145.4964 	EXP 	precondBkg: autoDraw = True
145.4964 	EXP 	imagePreCond: autoDraw = True
151.4601 	EXP 	imagePreCond: autoDraw = False
151.4755 	EXP 	precondBkg: autoDraw = False
151.4755 	EXP 	imagePreCond: autoDraw = False
151.4755 	EXP 	BlankBkg: autoDraw = True
155.5939 	EXP 	New trial (rep=0, index=14): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
155.6144 	EXP 	BlankBkg: autoDraw = False
155.6144 	EXP 	BlankBkg: autoDraw = False
155.6144 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
155.6144 	EXP 	precondBkg: autoDraw = True
155.6144 	EXP 	imagePreCond: autoDraw = True
161.5955 	EXP 	imagePreCond: autoDraw = False
161.6119 	EXP 	precondBkg: autoDraw = False
161.6119 	EXP 	imagePreCond: autoDraw = False
161.6119 	EXP 	BlankBkg: autoDraw = True
165.8013 	EXP 	Imported Rating1.xlsx as conditions, 3 conditions, 3 params
165.8060 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
165.8064 	EXP 	New trial (rep=0, index=0): {'ratingName_EN': 'Instructions_EN/ratingCS+1.png', 'ratingName_CN': 'Instructions_CN/ratingCS+1.png', 'TrgCol': -0.1}
165.8078 	DEPRECATION 	Couldn't find image $ratingName_EN; check path? (tried: /Users/faissal/My Drive/Research/2022 – Oxford Tan Lab/2023 – Study 1/2022_11_TCET_Task/3Faces/$ratingName_EN)
166.1446 	EXP 	window1: mouseVisible = True
