PreCondName,TrgCol,ratingName_EN,ratingName_CN,CSName,UCSName,SoundName,ExtName,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Extinction.thisRepN,Extinction.thisTrialN,Extinction.thisN,Extinction.thisIndex,RatingExt.thisRepN,RatingExt.thisTrialN,RatingExt.thisN,RatingExt.thisIndex,InstrBkg.started,TagFig.started,InstrKeyResp.started,InstrKeyResp.keys,InstrKeyResp.rt,precondBkg.started,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,image.started,Scale.started,Scale.response,Scale.rt,fearRating.keys,fearRating.rt,InstrBkg2.started,TagFig2.started,key_resp.started,key_resp.keys,key_resp.rt,CSBkg.started,CS_image.started,UCSBkg.started,UCS_image.started,sound_1.started,InstrBkg3.started,TagFig3.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,ExtBkg.started,Ext_image.started,EndTxt.started,participant,session,date,expName,psychopyVersion,frameRate,
,-0.1,,,Stimuli/CS+4.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,26,26,32,,,,,,,,,,,,,,,,,,,,,1073.3436426249973,1077.4579844580003,,,,,,,,,,,,,1065.2029202080012,1065.2029202080012,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,27,27,20,,,,,,,,,,,,,,,,,,,,,1085.5201086250017,1089.663247250006,,,,,,,,,,,,,1077.4579844580003,1077.4579844580003,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,28,28,24,,,,,,,,,,,,,,,,,,,,,1097.9150673749973,1102.1259365000005,,,,,,,,,,,,,1089.663247250006,1089.663247250006,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,29,29,38,,,,,,,,,,,,,,,,,,,,,1109.114611625002,1113.2786627080059,,,,,,,,,,,,,1102.1259365000005,1102.1259365000005,1108.173551957996,1108.173551957996,1108.180956283008,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,30,30,6,,,,,,,,,,,,,,,,,,,,,1120.2784628329973,1124.321052875006,,,,,,,,,,,,,1113.2786627080059,1113.2786627080059,1119.2878195000085,1119.2878195000085,1119.2916799420027,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,Stimuli/CS+4.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,1132.4450167500036,1136.7868134169985,,,,,,,,,,,,,1124.321052875006,1124.321052875006,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,32,32,4,,,,,,,,,,,,,,,,,,,,,1143.7811062920082,1148.0641107499978,,,,,,,,,,,,,1136.7868134169985,1136.7868134169985,1142.8448527080036,1142.8448527080036,1142.8476850750071,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,33,33,15,,,,,,,,,,,,,,,,,,,,,1156.1167242920055,1160.4636340419966,,,,,,,,,,,,,1148.0641107499978,1148.0641107499978,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,34,34,39,,,,,,,,,,,,,,,,,,,,,1167.4573015420028,1171.5942907499993,,,,,,,,,,,,,1160.4636340419966,1160.4636340419966,1166.5305187500053,1166.5305187500053,1166.5373623580062,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,35,35,42,,,,,,,,,,,,,,,,,,,,,1178.5950136669999,1182.867611958005,,,,,,,,,,,,,1171.5942907499993,1171.5942907499993,1177.5954818330065,1177.5954818330065,1177.594883742006,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,Stimuli/CS+1.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,36,36,1,,,,,,,,,,,,,,,,,,,,,1190.9469154580001,1195.1298530000058,,,,,,,,,,,,,1182.867611958005,1182.867611958005,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,37,37,44,,,,,,,,,,,,,,,,,,,,,1202.1247550830012,1206.4220900420041,,,,,,,,,,,,,1195.1298530000058,1195.1298530000058,1201.2088553329959,1201.2088553329959,1201.2046404830007,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,38,38,5,,,,,,,,,,,,,,,,,,,,,1213.4213408750074,1217.667552458006,,,,,,,,,,,,,1206.4220900420041,1206.4220900420041,1212.4244157079956,1212.4244157079956,1212.4226493250085,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,39,39,23,,,,,,,,,,,,,,,,,,,,,1225.821573542009,1229.9576727920066,,,,,,,,,,,,,1217.667552458006,1217.667552458006,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,40,40,26,,,,,,,,,,,,,,,,,,,,,1238.0775817499962,1242.2927532080066,,,,,,,,,,,,,1229.9576727920066,1229.9576727920066,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,41,41,36,,,,,,,,,,,,,,,,,,,,,1249.289399625006,1253.4778678750008,,,,,,,,,,,,,1242.2927532080066,1242.2927532080066,1248.3903709169972,1248.3903709169972,1248.396723800013,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,42,42,43,,,,,,,,,,,,,,,,,,,,,1260.4809003749979,1264.7245316250046,,,,,,,,,,,,,1253.4778678750008,1253.4778678750008,1259.4812656249997,1259.4812656249997,1259.4805667420064,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,43,43,7,,,,,,,,,,,,,,,,,,,,,1271.724400207997,1275.9009170000063,,,,,,,,,,,,,1264.7245316250046,1264.7245316250046,1270.7335972500005,1270.7335972500005,1270.738537692011,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.9,,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,44,44,10,,,,,,,,,,,,,,,,,,,,,1282.9022399170062,1287.065172875009,,,,,,,,,,,,,1275.9009170000063,1275.9009170000063,1281.9041085000063,1281.9041085000063,1281.9025619500085,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,Instructions_EN/ratingCS+1.png,Instructions_CN/ratingCS+1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1287.065172875009,1287.065172875009,1287.065172875009,None,None,7,4.547091542000999,,,,,,,,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,Instructions_EN/ratingCS+3.png,Instructions_CN/ratingCS+3.png,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,1291.6608749169973,1291.6608749169973,1291.6608749169973,None,None,3,2.878675625004689,,,,,,,,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,Instructions_EN/ratingCS+4.png,Instructions_CN/ratingCS+4.png,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,1294.5803457500006,1294.5803457500006,1294.5803457500006,None,None,2,2.3994005830027163,,,,,,,,,,,,,,,,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.0184808750055,1297.0184808750055,1297.0184808750055,space,105.06771241599927,,,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,0,0,14,,,,,,,,,,,,,1408.1656885420089,1412.2407882920088,,,,,,,,,,,,,,,,,,,,,,,1402.201118500001,1402.201118500001,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,1418.2363566669956,1422.576989542009,,,,,,,,,,,,,,,,,,,,,,,1412.2407882920088,1412.2407882920088,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,1428.5739984170068,1432.7011326670035,,,,,,,,,,,,,,,,,,,,,,,1422.576989542009,1422.576989542009,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,3,3,11,,,,,,,,,,,,,1438.6977650420013,1442.7825870829984,,,,,,,,,,,,,,,,,,,,,,,1432.7011326670035,1432.7011326670035,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,4,4,28,,,,,,,,,,,,,1448.7819944170042,1452.9324352080002,,,,,,,,,,,,,,,,,,,,,,,1442.7825870829984,1442.7825870829984,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,1458.9327167500014,1463.3239528749982,,,,,,,,,,,,,,,,,,,,,,,1452.9324352080002,1452.9324352080002,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,6,6,19,,,,,,,,,,,,,1469.3238808330061,1473.5785479580081,,,,,,,,,,,,,,,,,,,,,,,1463.3239528749982,1463.3239528749982,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,7,7,15,,,,,,,,,,,,,1479.580579417001,1483.7873267499963,,,,,,,,,,,,,,,,,,,,,,,1473.5785479580081,1473.5785479580081,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,1489.7847652920027,1493.9267708330008,,,,,,,,,,,,,,,,,,,,,,,1483.7873267499963,1483.7873267499963,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,1499.9226813330024,1504.1445127920015,,,,,,,,,,,,,,,,,,,,,,,1493.9267708330008,1493.9267708330008,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,-0.1,,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,10,10,1,,,,,,,,,,,,,1510.1401603330014,1514.4235278749984,,,,,,,,,,,,,,,,,,,,,,,1504.1445127920015,1504.1445127920015,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,11,11,25,,,,,,,,,,,,,1520.424028458001,1524.7605352920073,,,,,,,,,,,,,,,,,,,,,,,1514.4235278749984,1514.4235278749984,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,12,12,16,,,,,,,,,,,,,1530.7607828750042,1535.1713409170043,,,,,,,,,,,,,,,,,,,,,,,1524.7605352920073,1524.7605352920073,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
,0.4,,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,13,13,22,,,,,,,,,,,,,1541.166097542009,1545.214112542002,,,,,,,,,,,,,,,,,,,,,,,1535.1713409170043,1535.1713409170043,,2023_31_01_Shaoxun,001,2023-01-31_16h43.14.738,FigureTest,2022.2.4,74.38087203024789,
