PreCondName,TrgCol,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,InstrBkg.started,TagFig.started,InstrKeyResp.started,InstrKeyResp.keys,InstrKeyResp.rt,precondBkg.started,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
PreCondition/CS+1.BMP,-0.1,0,0,0,0,0,0,0,1,33.70927466599824,33.70927466599824,33.70927466599824,space,1.1910992919947603,34.9972317080028,34.9972317080028,40.944453415999305,40.96163712500129,49.11830579100206,dffg,001,2022-12-14_03h44.02.446,FigureTest,2022.2.4,60.32204431370734,
,,,,,,,,,,,,,,,49.11830579100206,49.11830579100206,,,,,,,,,,
