PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,InstrBkg.started,TagFig.started,InstrKeyResp.started,InstrKeyResp.keys,InstrKeyResp.rt,precondBkg.started,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,precondBkg.stopped,Bkg.started,image.started,Scale.started,Scale.response,Scale.rt,fearRating.keys,fearRating.rt,InstrBkg2.started,TagFig2.started,key_resp.started,key_resp.keys,key_resp.rt,CSBkg.started,CS_image.started,UCSBkg.started,UCS_image.started,sound_1.started,CSBkg.stopped,CS_image.stopped,UCSBkg.stopped,UCS_image.stopped,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,0.9,,Condition/CS+1.BMP,Condition/UCS1.BMP,Sound/scream1.wav,0,0,0,0,,,,,,,,,0,14,14,5,,,,,,,,,,,,,401.5247209169902,409.7281764589716,,,,,,,,,,,,,,394.52113624999765,394.52113624999765,400.6823818339617,400.6823818339617,400.6834265249956,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,15,15,24,,,,,,,,,,,,,417.7779087089584,426.48174316697987,,,,,,,,,,,,,,409.7281764589716,409.7281764589716,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+1.BMP,Condition/UCS1.BMP,Sound/scream1.wav,0,0,0,0,,,,,,,,,0,16,16,3,,,,,,,,,,,,,433.4929802499828,441.60958883399144,,,,,,,,,,,,,,426.48174316697987,426.48174316697987,432.6661177089554,432.6661177089554,432.65909817498175,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,17,17,16,,,,,,,,,,,,,449.58619004196953,457.73192008398473,,,,,,,,,,,,,,441.60958883399144,441.60958883399144,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,,Condition/CS+1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,18,18,0,,,,,,,,,,,,,465.69542745896615,473.9013023749576,,,,,,,,,,,,,,457.73192008398473,457.73192008398473,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+1.BMP,Condition/UCS1.BMP,Sound/scream1.wav,0,0,0,0,,,,,,,,,0,19,19,9,,,,,,,,,,,,,480.89618779195007,489.379412249953,,,,,,,,,,,,,,473.9013023749576,473.9013023749576,480.0056049999548,480.0056049999548,479.9940207339707,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+1.BMP,Condition/UCS1.BMP,Sound/scream1.wav,0,0,0,0,,,,,,,,,0,20,20,12,,,,,,,,,,,,,496.37760495895054,504.6774649589788,,,,,,,,,,,,,,489.379412249953,489.379412249953,495.3796725839493,495.3796725839493,495.37832273399107,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,,Condition/CS+1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,21,21,2,,,,,,,,,,,,,512.5650394589757,520.7631752089947,,,,,,,,,,,,,,504.6774649589788,504.6774649589788,,,,512.5650394589757,512.5650394589757,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,22,22,15,,,,,,,,,,,,,528.6493394589634,536.7621439999784,,,,,,,,,,,,,,520.7631752089947,520.7631752089947,,,,528.6493394589634,528.6493394589634,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+1.BMP,Condition/UCS1.BMP,Sound/scream1.wav,0,0,0,0,,,,,,,,,0,23,23,14,,,,,,,,,,,,,543.7615323339705,551.968102541985,,,,,,,,,,,,,,536.7621439999784,536.7621439999784,542.8300299169496,542.8300299169496,542.8289465839916,542.8300299169496,542.8300299169496,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,24,24,28,,,,,,,,,,,,,560.0301334169926,568.2800132919801,,,,,,,,,,,,,,551.968102541985,551.968102541985,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,25,25,17,,,,,,,,,,,,,576.2234039999894,584.5858589999843,,,,,,,,,,,,,,568.2800132919801,568.2800132919801,,,,576.2234039999894,576.2234039999894,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,26,26,26,,,,,,,,,,,,,592.5352970839594,600.7268062499934,,,,,,,,,,,,,,584.5858589999843,584.5858589999843,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+1.BMP,Condition/UCS1.BMP,Sound/scream1.wav,0,0,0,0,,,,,,,,,0,27,27,4,,,,,,,,,,,,,607.7309703339706,616.0983500839793,,,,,,,,,,,,,,600.7268062499934,600.7268062499934,606.8463392919512,606.8463392919512,606.8310708839622,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+1.BMP,Condition/UCS1.BMP,Sound/scream1.wav,0,0,0,0,,,,,,,,,0,28,28,10,,,,,,,,,,,,,623.097088666982,631.1484139999957,,,,,,,,,,,,,,616.0983500839793,616.0983500839793,622.0977379999822,622.0977379999822,622.09823394196,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-1.BMP,Condition/black.PNG,Sound/silent.wav,0,0,0,0,,,,,,,,,0,29,29,18,,,,,,,,,,,,,639.0595947499969,647.3410742499982,,,,,,,,,,,,,,631.1484139999957,631.1484139999957,,,,639.0595947499969,639.0595947499969,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,Instructions_EN/ratingCS+1.png,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,647.3410742499982,647.3410742499982,647.3410742499982,None,None,8,6.563574542058632,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,Instructions_EN/ratingCS-1.png,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,654.2398414169438,654.2398414169438,654.2398414169438,None,None,7,0.83643858297728,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+2.BMP,-0.1,,,,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,655.1392057089834,655.1392057089834,655.1392057089834,space,2.6280988750513643,657.8371884590015,657.8371884590015,663.7988895419985,663.8164708339609,671.9242406669655,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+2.BMP,-0.1,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,671.9242406669655,671.9242406669655,677.9004417499527,677.933653333981,686.2893248339533,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS-2.BMP,0.4,,,,,1,0,1,0,0,2,2,7,,,,,,,,,,,,,,,,,,686.2893248339533,686.2893248339533,692.2837987499661,692.2991954169702,700.4339786249911,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+2.BMP,-0.1,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,700.4339786249911,700.4339786249911,706.4160083749448,706.4497237499454,714.6668541669496,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+2.BMP,-0.1,,,,,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,,,,714.6668541669496,714.6668541669496,720.6508400419843,720.6675998749561,729.1147470419528,720.6675998749561,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS-2.BMP,0.4,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,729.1147470419528,729.1147470419528,734.9521214169799,734.9686288340017,743.34050195897,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS+2.BMP,-0.1,,,,,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,743.34050195897,743.34050195897,749.3186939169536,749.3522447089781,757.5182835839805,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS-2.BMP,0.4,,,,,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,757.5182835839805,757.5182835839805,763.5011867499561,763.5195149589563,771.6402632919489,763.5195149589563,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS-2.BMP,0.4,,,,,1,0,1,0,0,8,8,9,,,,,,,,,,,,,,,,,,771.6402632919489,771.6402632919489,,777.6361546669505,785.8030209999997,,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
PreCondition/CS-2.BMP,0.4,,,,,1,0,1,0,0,9,9,6,,,,,,,,,,,,,,,,,,785.8030209999997,785.8030209999997,791.7862933749566,791.8033080419991,800.2264642499504,791.8033080419991,,,,,,,,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,Instructions_EN/ratingCS+2.png,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,800.2264642499504,800.2264642499504,800.2264642499504,None,None,3,3.0157927079708315,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,Instructions_EN/ratingCS-2.png,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,803.6082482499769,803.6082482499769,803.6082482499769,None,None,3,0.26508187502622604,,,,,,,,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,,Condition/CS+2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,0,0,2,,,,,,,,,,,,,813.31647333398,821.4731430839747,,,,,,,,,803.9310410839971,803.9310410839971,803.9310410839971,space,1.1232369580538943,805.0986041669967,805.0986041669967,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,1,1,10,,,,,,,,,,,,,828.4701469999854,836.8202805839828,,,,,,,,,,,,,,821.4731430839747,821.4731430839747,827.6328408749541,827.6328408749541,827.6199677499826,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,2,2,8,,,,,,,,,,,,,843.8208547499962,851.8820452919463,,,,,,,,,,,,,,836.8202805839828,836.8202805839828,842.8202570419526,842.8202570419526,842.8202897339536,842.8202570419526,842.8202570419526,843.8208547499962,843.8208547499962,843.8208547499962,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,3,3,21,,,,,,,,,,,,,859.876640041999,868.1381168749649,,,,,,,,,,,,,,851.8820452919463,851.8820452919463,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,4,4,13,,,,,,,,,,,,,875.1374439169886,883.4658914169995,,,,,,,,,,,,,,868.1381168749649,868.1381168749649,874.2846623339574,874.2846623339574,874.286960458965,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,5,5,22,,,,,,,,,,,,,891.4901845419663,899.6269882089691,,,,,,,,,,,,,,883.4658914169995,883.4658914169995,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,6,6,3,,,,,,,,,,,,,906.6390192499966,914.7926045839558,,,,,,,,,,,,,,899.6269882089691,899.6269882089691,905.7120927499491,905.7120927499491,905.705799458985,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,7,7,23,,,,,,,,,,,,,922.7345226669568,931.1746130839456,,,,,,,,,,,,,,914.7926045839558,914.7926045839558,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,8,8,4,,,,,,,,,,,,,938.1722926249495,946.2064331249567,,,,,,,,,,,,,,931.1746130839456,931.1746130839456,937.2864605419454,937.2864605419454,937.2730879419717,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,9,9,7,,,,,,,,,,,,,953.2069087089621,961.4075310420012,,,,,,,,,,,,,,946.2064331249567,946.2064331249567,952.2066958749783,952.2066958749783,952.2071876089497,952.2066958749783,952.2066958749783,953.2069087089621,953.2069087089621,953.2069087089621,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,10,10,27,,,,,,,,,,,,,969.9935436669621,978.0437004589476,,,,,,,,,,,,,,961.4075310420012,961.4075310420012,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.9,,Condition/CS+2.BMP,Condition/UCS2.BMP,Sound/scream1.wav,1,0,1,0,,,,,,,,,0,11,11,14,,,,,,,,,,,,,985.0580333339749,993.3446098749992,,,,,,,,,,,,,,978.0437004589476,978.0437004589476,984.1693630419904,984.1693630419904,984.1744629919646,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,-0.1,,Condition/CS+2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,12,12,0,,,,,,,,,,,,,1001.4181118339766,1009.5947426249622,,,,,,,,,,,,,,993.3446098749992,993.3446098749992,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
,0.4,,Condition/CS-2.BMP,Condition/black.PNG,Sound/silent.wav,1,0,1,0,,,,,,,,,0,13,13,18,,,,,,,,,,,,,1017.6583671249682,1025.9095234169508,,,,,,,,,,,,,,1009.5947426249622,1009.5947426249622,,,,,,,,,iuuuih,001,2022-12-01_05h41.44.344,FigureTest,2022.2.4,59.75165715857415,
