PreCondName,TrgCol,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,InstrBkg.started,TagFig.started,InstrKeyResp.started,InstrKeyResp.keys,InstrKeyResp.rt,precondBkg.started,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
PreCondition/CS-1.BMP,0.4,0,0,0,0,0,0,0,5,17.96171320800204,17.96171320800204,17.96171320800204,space,0.673976042016875,18.73655712499749,18.73655712499749,24.694196375028696,24.71239624998998,32.980879582988564,dfgdfg,001,2022-12-06_12h49.37.274,FigureTest,2022.2.4,60.15096389323929,
,,,,,,,,,,,,,,,32.980879582988564,32.980879582988564,,,,,,,,,,
