PreCondName,TrgCol,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,InstrBkg.started,TagFig.started,InstrKeyResp.started,InstrKeyResp.keys,InstrKeyResp.rt,precondBkg.started,polygon_trigger.started,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
PreCondition/CS-1.BMP,0.4,0,0,0,0,0,0,0,8,12.099487083032727,12.099487083032727,12.099487083032727,space,1.681053917040117,13.839933500043117,13.839933500043117,13.839933500043117,19.82927466602996,19.845708000008017,27.958126790996175,bhjh,001,2022-12-06_12h29.42.130,FigureTest,2022.2.4,59.869409598210886,
,,,,,,,,,,,,,,,27.958126790996175,27.958126790996175,27.958126790996175,,,,,,,,,,
