PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,ExtName,Session_Condition.thisRepN,Session_Condition.thisTrialN,Session_Condition.thisN,Session_Condition.thisIndex,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Session_Extinction.thisRepN,Session_Extinction.thisTrialN,Session_Extinction.thisN,Session_Extinction.thisIndex,Extinction.thisRepN,Extinction.thisTrialN,Extinction.thisN,Extinction.thisIndex,RatingExt.thisRepN,RatingExt.thisTrialN,RatingExt.thisN,RatingExt.thisIndex,InstrBkg.started,InstrBkg.stopped,TagFig.started,TagFig.stopped,InstrKeyResp.keys,InstrKeyResp.rt,InstrKeyResp.started,InstrKeyResp.stopped,precondBkg.started,precondBkg.stopped,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,Bkg.stopped,image.started,image.stopped,Scale.response,Scale.rt,Scale.started,Scale.stopped,InstrBkg2.started,InstrBkg2.stopped,TagFig2.started,TagFig2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,CSBkg.started,CSBkg.stopped,CS_image.started,CS_image.stopped,UCSBkg.started,UCSBkg.stopped,UCS_image.started,UCS_image.stopped,sound_1.started,sound_1.stopped,InstrBkg3.started,InstrBkg3.stopped,TagFig3.started,TagFig3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ExtBkg.started,ExtBkg.stopped,Ext_image.started,Ext_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-0.1,Rating\ratingCS+1.png,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,190.3480314000044,None,190.3480314000044,None,3.2734374999999996,3.6723631999921054,190.3480314000044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-1.png,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,195.50186790002044,None,195.50186790002044,None,1.8359374999999998,1.1919322999892756,195.50186790002044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-2.BMP,0.4,,,,,,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,196.6674909000285,None,196.6674909000285,None,space,1.789139200001955,196.6674909000285,None,198.48198900005082,None,198.48198900005082,199.47767490003025,199.49318020005012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-2.BMP,0.4,,,,,,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.6595801000367,None,200.6595801000367,None,201.65931740001542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+2.BMP,-0.1,,,,,,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.6917589000077,None,202.6917589000077,203.6751678000437,203.69169080001302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+2.BMP,-0.1,,,,,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.90742970001884,None,204.90742970001884,205.89101900003152,205.9076513000182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+2.BMP,-0.1,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.13483799999813,None,207.13483799999813,208.12532980000833,208.14159920002567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-2.BMP,0.4,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.2799820000073,None,209.2799820000073,210.27477430005092,210.291128700017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+2.BMP,-0.1,,,,,,1,0,1,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.457438500016,None,211.457438500016,212.44077169999946,212.45729470002698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-2.BMP,0.4,,,,,,1,0,1,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.60696950001875,None,213.60696950001875,214.59230880002724,214.60967990005156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-2.BMP,0.4,,,,,,1,0,1,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.9448304999969,None,215.9448304999969,216.94047339999815,216.95715670002392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+2.BMP,-0.1,,,,,,1,0,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.1902115000412,None,218.1902115000412,219.17569030000595,219.19156470004236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,Rating\ratingCS+2.png,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.8194740000181,None,221.8194740000181,None,1.7812499999999998,11.247340600006282,221.8194740000181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-2.png,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.65080800000578,None,234.65080800000578,None,1.5390625000000004,0.879780400020536,234.65080800000578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5620739000151,None,,,,,,,,,235.36994600004982,None,235.36994600004982,None,space,17.126377500011586,235.36994600004982,None,252.53255420003552,None,252.53255420003552,None,254.53631230001338,None,254.53631230001338,None,254.46779791026495,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,Condition\CS+2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.94011100003263,None,,,,,,,,,,,,,,,,,255.8764680000022,None,255.8764680000022,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.9715818000259,None,,,,,,,,,,,,,,,,,258.9437775000115,None,258.9437775000115,None,260.04766560002463,None,260.04766560002463,None,260.0441714100249,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0481552000274,None,,,,,,,,,,,,,,,,,262.0175352000515,None,262.0175352000515,None,263.03145940002287,None,263.03145940002287,None,263.03470886000434,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,4,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7095169000095,None,,,,,,,,,,,,,,,,,265.16845789999934,None,265.16845789999934,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,5,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9053576000151,None,,,,,,,,,,,,,,,,,270.8209254000103,None,270.8209254000103,None,272.83358920004684,None,272.83358920004684,None,272.79480647029703,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,6,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.056264200015,None,,,,,,,,,,,,,,,,,274.03701530001126,None,274.03701530001126,None,276.0169176000054,None,276.0169176000054,None,275.9752923102875,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.28804430004675,None,,,,,,,,,,,,,,,,,277.2375273000216,None,277.2375273000216,None,278.3477455000393,None,278.3477455000393,None,278.354442240065,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,8,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.99265520001063,None,,,,,,,,,,,,,,,,,280.4505862000515,None,280.4505862000515,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,9,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.29734240000835,None,,,,,,,,,,,,,,,,,286.2438159000012,None,286.2438159000012,None,288.2753891000175,None,288.2753891000175,None,288.19889774025654,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,10,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4157897999976,None,,,,,,,,,,,,,,,,,289.3793732000049,None,289.3793732000049,None,291.39555050001945,None,291.39555050001945,None,291.33482114025395,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.6357009000494,None,,,,,,,,,,,,,,,,,292.59847290004836,None,292.59847290004836,None,293.7055312000448,None,293.7055312000448,None,293.7164580400335,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.2932676000055,None,,,,,,,,,,,,,,,,,295.7860409000423,None,295.7860409000423,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,13,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.55740839999635,None,,,,,,,,,,,,,,,,,301.47493290004786,None,301.47493290004786,None,303.5024664000375,None,303.5024664000375,None,303.42997914026495,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,14,14,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.78868460003287,None,,,,,,,,,,,,,,,,,304.70901300001424,None,304.70901300001424,None,306.74082030000864,None,306.74082030000864,None,306.66465474028377,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,Condition\CS+2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,15,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.13715020002564,None,,,,,,,,,,,,,,,,,308.0787796000368,None,308.0787796000368,None,310.0989052000223,None,310.0989052000223,None,310.0337777402951,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,16,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.20933969999896,None,,,,,,,,,,,,,,,,,311.20340380002744,None,311.20340380002744,None,312.32294440001715,None,312.32294440001715,None,312.3229433400324,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,17,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.4014835000271,None,,,,,,,,,,,,,,,,,314.3595222000149,None,314.3595222000149,None,315.3776944000274,None,315.3776944000274,None,315.377273260057,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,18,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.7103405999951,None,,,,,,,,,,,,,,,,,317.6425795000396,None,317.6425795000396,None,318.6606060000486,None,318.6606060000486,None,318.66028296001025,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.4421413000091,None,,,,,,,,,,,,,,,,,320.9251983000431,None,320.9251983000431,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,20,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.7162512000068,None,,,,,,,,,,,,,,,,,326.6533288000501,None,326.6533288000501,None,328.6697414999944,None,328.6697414999944,None,328.60822384028,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,21,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.90898360003484,None,,,,,,,,,,,,,,,,,329.8576116000186,None,329.8576116000186,None,330.96716600004584,None,330.96716600004584,None,330.9748897400336,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,22,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.54811600001995,None,,,,,,,,,,,,,,,,,333.01378610002575,None,333.01378610002575,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,23,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.6413276999956,None,,,,,,,,,,,,,,,,,338.61516460002167,None,338.61516460002167,None,339.7215983000351,None,339.7215983000351,None,339.73250464004235,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,24,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.2890638000099,None,,,,,,,,,,,,,,,,,341.7746942000231,None,341.7746942000231,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,25,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.58153510000557,None,,,,,,,,,,,,,,,,,347.55513290001545,None,347.55513290001545,None,348.663500500028,None,348.663500500028,None,348.6744990400388,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,26,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.82103140000254,None,,,,,,,,,,,,,,,,,350.7830063000438,None,350.7830063000438,None,351.7994499000488,None,351.7994499000488,None,351.8009927600157,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,Condition\CS+2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.54078840004513,None,,,,,,,,,,,,,,,,,354.01845590001903,None,354.01845590001903,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-2.BMP,Condition\black.PNG,Sound\silent.wav,,1,0,1,0,,,,,,,,,0,28,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.831730600039,None,,,,,,,,,,,,,,,,,359.78461560001597,None,359.78461560001597,None,361.80137960001593,None,361.80137960001593,None,361.7396780402982,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+2.BMP,Condition\UCS2.BMP,Sound\scream1.wav,,1,0,1,0,,,,,,,,,0,29,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.9845758000156,None,,,,,,,,,,,,,,,,,362.90617560001556,None,362.90617560001556,None,364.0160803000326,None,364.0160803000326,None,364.0240437400411,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,Rating\ratingCS+2.png,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,367.6220511000138,None,367.6220511000138,None,3.5390624999999996,13.865051399974618,367.6220511000138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-2.png,,,,,1,0,1,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,382.90684960002545,None,382.90684960002545,None,1.6953124999999998,0.7014212000067346,382.90684960002545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,383.5880917000468,None,383.5880917000468,None,space,3.891755999997258,383.5880917000468,None,387.5130849000416,None,387.5130849000416,388.5119772000471,388.5286609000177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5611295000417,None,389.5611295000417,390.5442976000486,390.56097390002105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.5773879000335,None,391.5773879000335,None,392.57772699999623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.82978800003184,None,393.82978800003184,394.8132886000094,394.8285881000338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0602276000427,None,396.0602276000427,397.04332540003816,397.0600933000096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.1791060999967,None,398.1791060999967,399.1771579000051,399.1939121000469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.21107090002624,None,400.21107090002624,None,401.21001480001723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS-3.BMP,0.4,,,,,,2,0,2,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.293351100001,None,402.293351100001,403.27643320005154,403.29312540002866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.3264622000279,None,404.3264622000279,405.30975480005145,405.32615810004063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
PreCondition\CS+3.BMP,-0.1,,,,,,2,0,2,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.49276120000286,None,406.49276120000286,None,407.4938420000253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,Rating\ratingCS+3.png,,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.13666710001417,None,410.13666710001417,None,1.5859375000000002,3.5271013000165112,410.13666710001417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,Rating\ratingCS-3.png,,,,,2,0,2,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.194496000011,None,415.194496000011,None,1.4609374999999996,0.945936200034339,415.194496000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.9,,Condition\CS+3.BMP,Condition\UCS3.BMP,Sound\scream1.wav,,2,0,2,0,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.56376040005125,None,,,,,,,,,416.0128101000446,None,416.0128101000446,None,space,1.45107349997852,416.0128101000446,None,417.49041329999454,None,417.49041329999454,None,418.5020784000517,None,418.5020784000517,None,418.51191116004486,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,-0.1,,Condition\CS+3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3073690000456,None,,,,,,,,,,,,,,,,,420.86132850003196,None,420.86132850003196,None,None,None,None,None,None,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
,0.4,,Condition\CS-3.BMP,Condition\black.PNG,Sound\silent.wav,,2,0,2,0,,,,,,,,,0,2,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6472905999981,None,,,,,,,,,,,,,,,,,426.59014790004585,None,426.59014790004585,None,428.58015819999855,None,428.58015819999855,None,428.5056584502745,None,,,,,,,,,,,,,hyz1104,001,2021_Nov_02_1543,FigureTest,2021.2.1,59.90886663557054,
